gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,832,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.3309,native,0.0,402.69,933.42
gfx950,256,864,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.3638,native,0.0,404.4,919.4
gfx950,256,896,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.7206,native,0.0,428.16,955.71
gfx950,256,928,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.4558,native,0.0,419.74,920.77
gfx950,256,960,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.655,native,0.0,431.57,931.21
gfx950,256,992,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,33.2178,native,0.0,438.4,931.22
gfx950,256,1024,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.046,native,0.0,535.99,1121.63
gfx950,256,1088,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,35.1726,native,0.0,454.1,924.18
gfx950,256,1152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,35.1733,native,0.0,480.8,953.97
gfx950,256,1216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,36.6771,native,0.0,486.71,943.45
gfx950,256,1280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,35.8826,native,0.0,523.67,993.56
gfx950,256,1344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.6347,native,0.0,497.8,925.96
gfx950,256,1408,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.9991,native,0.0,516.75,943.74
gfx950,256,1472,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.9759,native,0.0,540.55,970.52
gfx950,256,1536,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,36.9213,native,0.0,610.72,1079.21
gfx950,256,1600,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,42.7448,native,0.0,549.5,956.71
gfx950,256,1664,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.0156,native,0.0,530.86,911.5
gfx950,256,1728,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.4392,native,0.0,570.83,967.43
gfx950,256,1792,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.174,native,0.0,582.34,974.9
gfx950,256,1856,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,49.3334,native,0.0,552.29,913.96
gfx950,256,1920,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.0684,native,0.0,598.82,980.22
gfx950,256,1984,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,50.4496,native,0.0,577.31,935.31
gfx950,256,2048,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.537,native,0.0,690.56,1107.9
gfx950,256,4096,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,68.9699,native,0.0,871.82,1185.86
gfx950,256,6144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,104.4099,native,0.0,863.85,1104.72
gfx950,256,8192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1401,0,107.1617,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1122.22,1389.47
gfx950,256,10240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,126.5171,native,0.0,1188.17,1442.12
gfx950,256,12288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,133.6707,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1349.5,1615.96
gfx950,256,14336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,160.3423,native,0.0,1312.53,1556.43
gfx950,256,16384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,167.2162,native,0.0,1438.37,1693.11
gfx950,256,32768,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,316.221,native,0.0,1521.2,1744.19
gfx950,256,1,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3819,7,7.9885,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0195,3.68,3677.61
gfx950,256,2,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6982,7,8.1109,flydsl_gemm4_abf16_wbf16_bf16_t16x64x64_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0173,7.24,3624.38
gfx950,256,4,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3819,7,8.253,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0188,14.23,3566.44
gfx950,256,8,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3819,7,8.4,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0178,27.96,3512.81
gfx950,256,16,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6928,7,9.064,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0197,51.83,3271.74
gfx950,256,32,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,12.3849,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,75.86,2418.26
gfx950,256,48,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,13.4901,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,104.47,2242.0
gfx950,256,64,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,8,13.6786,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,137.37,2232.67
gfx950,256,80,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.5517,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0181,151.03,1982.72
gfx950,256,96,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1222,10,15.8597,opus_gemm_flatmm_splitk_256x96x64x128_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,177.72,1962.81
gfx950,256,112,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,16.9108,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,194.45,1858.25
gfx950,256,128,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,17.1818,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.014,218.73,1846.11
gfx950,256,144,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.9574,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0142,235.44,1782.79
gfx950,256,160,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.0964,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0142,259.59,1785.4
gfx950,256,176,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9192,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0142,273.13,1723.34
gfx950,256,192,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,19.126,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0142,294.74,1720.12
gfx950,256,208,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,22.618,native,0.0,270.0,1467.59
gfx950,256,224,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,22.6094,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,290.88,1481.19
gfx950,256,240,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.8152,native,0.0,295.88,1418.58
gfx950,256,256,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.2193,native,0.0,354.21,1606.02
gfx950,256,288,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,26.991,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0061,313.28,1284.45
gfx950,256,320,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.1063,native,0.0,359.88,1350.57
gfx950,256,352,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.9019,native,0.0,370.4,1284.79
gfx950,256,384,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.3363,native,0.0,397.87,1285.91
gfx950,256,416,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.8728,native,0.0,408.86,1239.52
gfx950,256,448,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.7502,native,0.0,427.75,1223.33
gfx950,256,480,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.5686,native,0.0,432.71,1173.14
gfx950,256,512,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.0942,native,0.0,516.68,1333.51
gfx950,256,544,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,35.7779,native,0.0,446.42,1100.88
gfx950,256,576,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,30.7462,native,0.0,550.03,1300.22
gfx950,256,608,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,36.2572,native,0.0,492.34,1118.86
gfx950,256,640,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,36.609,native,0.0,513.27,1124.22
gfx950,256,672,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.9539,native,0.0,493.82,1044.87
gfx950,256,704,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,40.2423,native,0.0,513.63,1052.03
gfx950,256,736,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.8147,native,0.0,542.74,1078.15
gfx950,256,768,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,40.9716,native,0.0,550.35,1062.1
gfx950,256,800,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.4003,native,0.0,541.2,1016.25
gfx950,256,832,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.1603,native,0.0,553.16,1012.12
gfx950,256,864,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.1264,native,0.0,562.14,1003.52
gfx950,256,896,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.4496,native,0.0,566.35,987.63
gfx950,256,928,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.566,native,0.0,585.11,997.83
gfx950,256,960,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.9536,native,0.0,587.77,981.26
gfx950,256,992,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,50.6896,native,0.0,574.58,939.93
gfx950,256,1024,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.0191,native,0.0,698.87,1121.23
gfx950,256,1088,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,51.9912,native,0.0,614.41,950.43
gfx950,256,1152,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,53.2623,native,0.0,635.02,949.9
gfx950,256,1216,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,55.9528,native,0.0,638.07,925.31
gfx950,256,1280,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,53.3354,native,0.0,704.62,992.83
gfx950,256,1344,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,58.0101,native,0.0,680.23,933.16
gfx950,256,1408,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,58.2013,native,0.0,710.28,950.36
gfx950,256,1472,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,72.0924,native,0.0,599.48,783.61
gfx950,256,1536,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,56.751,native,0.0,794.65,1016.22
gfx950,256,1600,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,74.4234,native,0.0,631.2,790.76
gfx950,256,1664,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,77.207,native,0.0,632.78,777.53
gfx950,256,1728,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,74.4932,native,0.0,681.06,821.69
gfx950,256,1792,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,80.7984,native,0.0,651.17,772.17
gfx950,256,1856,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,80.8092,native,0.0,674.33,786.67
gfx950,256,1920,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,82.4793,native,0.0,683.46,785.04
gfx950,256,1984,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,81.4648,native,0.0,715.04,809.3
gfx950,256,2048,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,83.6545,native,0.0,718.78,802.21
gfx950,256,4096,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1401,0,107.2229,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1121.58,977.94
gfx950,256,6144,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,134.3312,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1342.86,1061.6
gfx950,256,8192,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,170.6147,native,0.0,1409.72,1057.09
gfx950,256,10240,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,238.0791,native,0.0,1262.81,916.1
gfx950,256,12288,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,260.1903,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1386.59,983.33
gfx950,256,14336,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,309.6516,native,0.0,1359.29,948.17
gfx950,256,16384,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,309.4906,native,0.0,1554.28,1070.63
gfx950,256,32768,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,617.1103,native,0.0,1559.0,1026.3
gfx950,256,1,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,262.704,auto,0.0,7.05,7055.97
gfx950,256,2,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,273.5136,auto,0.0,13.55,6778.1
gfx950,256,4,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,268.5232,auto,0.0,27.61,6906.11
gfx950,256,8,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,267.9411,auto,0.0,55.34,6925.18
gfx950,256,16,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,288.3495,auto,0.0,102.84,6442.61
gfx950,256,24,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,303.4035,native,0.0,146.61,6130.15
gfx950,256,32,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,279.0753,native,0.0,212.51,6672.36
gfx950,256,40,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,304.1847,native,0.0,243.71,6128.76
gfx950,256,48,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,304.3328,native,0.0,292.32,6132.95
gfx950,256,56,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,304.6666,native,0.0,340.66,6133.39
gfx950,256,64,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,287.4731,native,0.0,412.61,6507.82
gfx950,256,72,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,309.28,native,0.0,431.46,6056.02
gfx950,256,80,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,311.1689,native,0.0,476.49,6026.28
gfx950,256,88,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,320.7728,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,508.45,5852.66
gfx950,256,96,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,292.536,native,0.0,608.21,6425.04
gfx950,256,104,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,2008,0,324.5846,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0_cA1cB17,0.0,593.83,5797.38
gfx950,256,112,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,330.394,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,628.27,5702.05
gfx950,256,120,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,328.8433,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,676.32,5735.58
gfx950,256,128,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1401,0,323.9661,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob,0.0,732.27,5828.66
gfx950,256,136,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,356.6031,native,0.0,706.83,5301.33
gfx950,256,144,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,348.8755,native,0.0,764.98,5425.02
gfx950,256,152,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,369.4739,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,762.46,5128.48
gfx950,256,160,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,374.3478,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,792.14,5067.54
gfx950,256,168,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,374.449,native,0.0,831.53,5072.0
gfx950,256,176,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,372.3888,native,0.0,875.94,5105.92
gfx950,256,184,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,368.1923,native,0.0,926.2,5170.05
gfx950,256,192,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,360.1892,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,987.94,5290.98
gfx950,256,200,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,380.4227,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,974.37,5015.31
gfx950,256,208,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,390.9213,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,986.13,4886.2
gfx950,256,216,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,392.1758,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1020.78,4876.14
gfx950,256,224,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,399.0059,native,0.0,1040.47,4798.14
gfx950,256,232,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,401.4567,native,0.0,1071.05,4774.29
gfx950,256,240,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,401.6712,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1107.39,4777.17
gfx950,256,248,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,407.4974,native,0.0,1127.94,4714.23
gfx950,256,256,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,402.7585,native,0.0,1178.03,4775.12
gfx950,256,264,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,574.0893,native,0.0,852.28,3353.84
gfx950,256,272,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,576.9267,native,0.0,873.79,3341.13
gfx950,256,280,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,570.725,native,0.0,909.26,3381.26
gfx950,256,288,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,572.4596,native,0.0,932.41,3374.83
gfx950,256,296,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,539.8099,native,0.0,1016.27,3582.99
gfx950,256,304,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,542.6806,native,0.0,1038.22,3568.06
gfx950,256,312,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,560.2199,native,0.0,1032.18,3460.25
gfx950,256,320,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,544.8992,native,0.0,1088.41,3561.55
gfx950,256,328,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,633.6328,native,0.0,959.39,3066.24
gfx950,256,336,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,628.4151,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,990.95,3095.17
gfx950,256,344,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,630.7149,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1010.85,3087.34
gfx950,256,352,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,624.6106,native,0.0,1044.46,3121.01
gfx950,256,376,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,606.7913,native,0.0,1148.44,3223.46
gfx950,256,384,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,619.0964,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1149.56,3162.92
gfx950,256,416,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,677.0244,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1138.8,2905.19
gfx950,256,448,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,671.9735,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1235.62,2940.02
gfx950,256,480,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,686.9019,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1295.11,2888.84
gfx950,256,512,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,691.0572,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1373.14,2884.1
gfx950,256,544,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,849.9234,native,0.0,1186.26,2355.29
gfx950,256,576,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1400,0,891.8228,opus_gemm_mono_tile_512x192x256x64_2x4_16x16x32_0x0x0_nooob,0.0,1197.03,2254.42
gfx950,256,608,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,958.8253,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1175.23,2105.99
gfx950,256,640,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,979.4523,native,0.0,1211.03,2070.56
gfx950,256,672,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,964.9959,native,0.0,1290.63,2110.62
gfx950,256,704,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,977.9774,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1334.15,2091.54
gfx950,256,736,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1024.0185,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1332.08,2006.03
gfx950,256,768,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1001.2295,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1421.63,2060.41
gfx950,256,800,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1200.9523,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1234.59,1725.03
gfx950,256,832,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1262.1575,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1221.71,1648.29
gfx950,256,864,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1229.1777,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1302.74,1699.62
gfx950,256,896,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1283.8204,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1293.49,1634.09
gfx950,256,928,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1268.8603,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1355.48,1660.23
gfx950,256,960,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1260.112,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1411.96,1678.69
gfx950,256,992,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1298.5543,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1415.83,1635.72
gfx950,256,1024,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1303.0203,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1456.49,1636.82
gfx950,256,1088,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1575.7655,native,0.0,1279.67,1364.59
gfx950,256,1152,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1586.1191,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1346.1,1366.69
gfx950,256,1216,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1619.4321,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1391.65,1349.36
gfx950,256,1280,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1670.1676,native,0.0,1420.4,1318.83
gfx950,256,1344,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1875.2023,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1328.34,1183.94
gfx950,256,1408,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1872.8952,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1393.31,1194.73
gfx950,256,1472,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1945.3224,native,0.0,1402.41,1159.22
